1371963600.0,107.9
1372050000.0,102.09
1372136400.0,103.33
1372222800.0,104
1372309200.0,101.74
1372395600.0,94.66
1372482000.0,95
1372568400.0,97.51
1372654800.0,84.61
1372741200.0,87.66
1372827600.0,76.89
1372914000.0,77.68
1373000400.0,66.34
1373086800.0,66.85
1373173200.0,72.51
1373259600.0,74.56
1373346000.0,74.22
1373432400.0,84.51
1373518800.0,91.22
1373605200.0,88.46
1373691600.0,91.39
1373778000.0,90.37
1373864400.0,93.14
1373950800.0,92.74
1374037200.0,90.54
1374123600.0,85.43
1374210000.0,85.78
1374296400.0,85.67
1374382800.0,85.47
1374469200.0,86.09
1374555600.0,86.94
1374642000.0,87.46
1374728400.0,89.41
1374814800.0,90.63
1374901200.0,89.1
1374987600.0,92.1
1375074000.0,93.3
1375160400.0,96.31
1375246800.0,97.91
1375333200.0,96.42
1375419600.0,97.24
1375506000.0,96.66
1375592400.0,96.6
1375678800.0,96.92
1375765200.0,97.13
1375851600.0,96.92
1375938000.0,94.77
1376024400.0,93.36
1376110800.0,93.29
1376197200.0,94.16
1376283600.0,95.08
1376370000.0,97.9
1376456400.0,97.96
1376542800.0,97.54
1376629200.0,98.33
1376715600.0,99.56
1376802000.0,98.84
1376888400.0,102.3
1376974800.0,105.01
1377061200.0,111.44
1377147600.0,109.73
1377234000.0,107.55
1377320400.0,108.69
1377406800.0,111.79
1377493200.0,112.23
1377579600.0,117.45
1377666000.0,117.59
1377752400.0,117.52
1377838800.0,123.23
1377925200.0,129.46
1378011600.0,128.26
1378098000.0,127.36
1378184400.0,127.59
1378270800.0,120.57
1378357200.0,120.53
1378443600.0,116.32
1378530000.0,119.05
1378616400.0,116.59
1378702800.0,120.02
1378789200.0,121.46
1378875600.0,125.45
1378962000.0,125.76
1379048400.0,126.51
1379134800.0,124.08
1379221200.0,124.58
1379307600.0,125.06
1379394000.0,125.97
1379480400.0,126.3
1379566800.0,124.19
1379653200.0,122.9
1379739600.0,122.64
1379826000.0,122.65
